ImagUrl,skuId,title,url,price,rating,review,MaxAddToCart,SearchText,SearchDate,pageRank,Advert,page,rank,deliveyTime
https://cdn1.ozone.ru/s3/multimedia-m/6825758278.jpg,1139014579,"Средство от засоров "" Гарант"" гранулы, 500 гр 2 шт выгодный вариант! Волосогон",https://www.ozon.ru/product/sredstvo-ot-zasorov-garant-granuly-500-gr-2-sht-vygodnyy-variant-volosogon-1139014579/?advert=xcFyPWVtc4MAPr44LVbiOLzL5fhmtA5DxwkNaJnuv7GDk83E90mmFSO9l7kYMmCNW8-6vUYjzTnKHXwMgWUNmscWPiP9QJeArwhfFSUKygQZbx85vL38bys6yOFzGwBcwng7lQ5dIq1GK3vRx_DbIW8bvDfUmYp6OqRmH_h8AT0y5GtVbMiHpsdrFlB83Ptibewu9tMdVqakxO_ga4_eAKHyOpB23JPyAdxKYjZaZVjOYRqmZ0ZMD0PQL6JJcrXbFah8MXhEnb7eWQB4RmXW3lAHh4x9WJ1AiE6bkQp-_QJuxqhRbw2IOVvQkwJYr3lmwfdsZDQ-Af8U9vvuhrzL2b1mKWVv3XRT&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,489 ,4.8  ,1 051,161,шик волосогон от засоров,2024-01-13,Pg1_21,True,1,21,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-f/6703013895.jpg,1074219132,"Набор средств для прочистки труб от засоров, антизасор от жира, от волос, Expel Жирогон + Волосогон, гранулы 600 г 2 шт.",https://www.ozon.ru/product/nabor-sredstv-dlya-prochistki-trub-ot-zasorov-antizasor-ot-zhira-ot-volos-expel-zhirogon-1074219132/?asb=W8xSazhVYPAUXS4pGp6tl3nkp8RL7IqqqghICDGDz5U%253D&asb2=Y86fJTpUGpx0XiqmBH37vr-kOKpEi1W4al3WudMzji52yISMjPHTqTA14xQWAQLH&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,625 ,4.8  ,461,591,шик волосогон от засоров,2024-01-13,Pg1_22,False,1,22,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-k/6706553492.jpg,1083173562,"Средство для устранения засоров труб от волос в гранулах, Expel, ВОЛОСОГОН, на 20 засоров, 600 г 2 шт.",https://www.ozon.ru/product/sredstvo-dlya-ustraneniya-zasorov-trub-ot-volos-v-granulah-expel-volosogon-na-20-zasorov-600-g-2-sht-1083173562/?asb=d8kAEQxUea%252B2GHAniYRaKqtfRMZlbnGm203%252FOL0dDiw%253D&asb2=cBzmGQgqWSBmpzNWOA6LTgkni9OMCAwff8Q9qtJ_OSZfrfvGtEXJZJScAAXBVeZb&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,585 ,4.9  ,1 918 ,199,шик волосогон от засоров,2024-01-13,Pg1_23,False,1,23,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-7/6584998903.jpg,228491297,"Порошок для прочистки труб Chirton средство в гранулах для очистки сливов от засоров, 600 г",https://www.ozon.ru/product/sredstvo-v-granulah-dlya-prochistki-slivov-i-kanalizatsionnyh-trub-chirton-600gr-228491297/?advert=4XQgsAq0M-LmMffq20E-TnpIXk0NEDLMf1I8yOXgadCwTCB4cLaGvxfG4C5rFsBn04LvUFUw1YMTGmrfF39EAJ2tHJpf4wljIp7ybZ1rn9Q3pRKjMM-hahhrjJNJz_x4WexM2AF3iJbhvfHgVYZJ7jSyRYRlTqf_2mGQLVhuEy3TfHOZ7vNCF00PQYOOiuPVNXrzz5rV3bFY_xsjY4YtBrAGtlBMYvgy7CJUT739I3M_YTi34Oyt-0B2nyZWCAaniPFfaeGWf7sDR_8Ac-m2MlO2eFJhTCA6wovOBb_UDNqLqNKSV8n4oF-7ZxgDBUWW93_z1rsJUXt002LO13iPOlg&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,353 ,4.8  ,1 278 ,71,шик волосогон от засоров,2024-01-13,Pg1_24,True,1,24,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-o/6854190432.jpg,317254962,"Средство для чистки канализации SANFOR, 5 л, Средство для прочистки труб от засоров",https://www.ozon.ru/product/sredstvo-dlya-chistki-kanalizatsii-sanfor-5-l-sredstvo-dlya-prochistki-trub-ot-zasorov-317254962/?asb=aMt88I147hUOpyZpFSNDQ6D7lbcgV%252BEIS2SsoZBMSNLdDTHMqnZudiEL%252BOD7YP%252FC&asb2=I90t6iOrnV9QFBfK__2LFLL9d6JiRc4FoMAXXP9WIcqwEToKR4-xPy6mnvykMpJj13PtbNBjtxh1b4ZD_u5nepMF4oxeo0DjaWB-ZsykIIomMe_DbEdqCABiQASX2QdbrFuxd_ApTiJ2ceHhDGSmLyh0wkoOiWNdRSvy5OF9ykg&avtc=1&avte=4&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,335 ,4.8  ,4 570 ,700,шик волосогон от засоров,2024-01-13,Pg1_25,False,1,25,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-d/6655259101.jpg,600662387,"Средство от засоров для очистки труб и устранения сложных засоров в домах с питомцами WONDER LAB, экологичное, от шерсти животных в трубах, для чистки канализации, 1100 мл",https://www.ozon.ru/product/sredstvo-ot-zasorov-dlya-ochistki-trub-i-ustraneniya-slozhnyh-zasorov-v-domah-s-pitomtsami-wonder-600662387/?asb=N9Wtsnu%252BTh25iHLVCJxbgVgf1Cg8NPYA1U8AqbLRiD0%253D&asb2=hqz_y7NMtCBmAqyVpifNSTjtafSYrBZW3WZ4NUnxEpaWExjHLu4lH9-Yiahlfu4-&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,320 ,4.8  ,752,700,шик волосогон от засоров,2024-01-13,Pg1_26,False,1,26,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-z/6019520675.jpg,199023387,Средство для прочистки труб от засоров,https://www.ozon.ru/product/sredstvo-dlya-prochistki-trub-ot-zasorov-199023387/?advert=Kd8_ReQisiBK0jtIT2sN-qXvPgbldGi5Z76esGNbJ1VFyyADE-PlPMdISvfPif11fVWV6PY4HR2myffDTf3nit1JEpGDBaVOcbABZIovh37_tkUohPoXrUkqTBg9SI5Me4YJv4EjgPdNAoz5h6Qje9a6nz854pKrbkz0W3A32DsPLpAI-nRLy0mOtwejrpLA73fSY5QvqfgWFB01M9t1129DJi60gPFsVWpS98dsFY3v_VFCkLxGLrqF9BEbq4eT_u-xOGIuAB4owRra6Ql53BNFaWeWs0HLmMKijXKVaBdT2xcYe-bIoR0FnkBIzRHsT6FXCX3q-WVzHYdo-uPAsa17Jcih&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,1 835 ,4.6  ,21,22,шик волосогон от засоров,2024-01-13,Pg1_27,True,1,27,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-7/6849594655.jpg,703142845,"Средство чистящее от засоров труб dr.Zhozh 500 мл , жидкость волосогон для стоков унитаза, кухни и ванной, бытовая химия",https://www.ozon.ru/product/sredstvo-chistyashchee-ot-zasorov-trub-dr-zhozh-500-ml-zhidkost-volosogon-dlya-stokov-unitaza-kuhni-703142845/?asb=YZRXP9dsXAcO1NiywMPE5kI1EtSagcA0bl4J64iBDYB9kHKqfgafj6PAiC1Gx07D&asb2=CYGDWBQ6LjRHTMyEsVW0KmrUOU_4A136rpMBYtUUW1xCh1mU9mbd1yrdpDhP8xt5JZzJbDKunjcKJ7zTv7ou_KhH-7-LK9LYkDFd6bvxZQjTSU4RbEjw1dHB7cLgtK--TA2vkIsepbvZS1pZQQe-P6FhY0zXJ9WB4vDzwj-V3Ig&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,224 ,4.7  ,1 340 ,661,шик волосогон от засоров,2024-01-13,Pg1_28,False,1,28,16 января
https://cdn1.ozone.ru/s3/multimedia-3/6488561007.jpg,534622739,Expel Средство для устранения засоров от волос 1шт саше 50г,https://www.ozon.ru/product/expel-sredstvo-dlya-ustraneniya-zasorov-ot-volos-1sht-sashe-50g-534622739/?asb=9rTkk7P2Bw9VX6Be15kTr0KdALVTtG8GeNnUhWhyszE%253D&asb2=oyYiNwAtJdED88xt9nTYRE1AN_9qN2TXhEQm87s1uLdWZg21Yh7hoiiu9y6yfeqq&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,171 ,4.8  ,25 ,35,шик волосогон от засоров,2024-01-13,Pg1_29,False,1,29,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-k/6734616788.jpg,1140235030,Трос для прочистки труб / Волосогон от засоров ершик / Щетка ершик для прочистки труб,https://www.ozon.ru/product/tros-dlya-prochistki-trub-volosogon-ot-zasorov-ershik-shchetka-ershik-dlya-prochistki-trub-1140235030/?advert=zxa-8RGZc_CtzMf-qzwRjS4WisgHVGMgq3DjVgidWNfWa_2B9TlA-n3zZPJ77qVwwvzFI0vu3rzXj-KweXJUHMfJLzyc1FLo62_jTfyFwYyooE7tXGlOPE73aL5m86vePdq5A3LDYbP1IQAocWzagJL-7tflNo6x41AjaqBCb0VlxZwVS9rBmi4DippPx4vCVpLmoZejA0RkL_Q6cBBLT9H73Vi8kuRJw5fSW-NGmWTIvag8YjyZyFx7uVAfapsHWd1amvAZ8CSg2o8dyKXn2LfZ1g5MKs8CsXY11O4dCfh5rXuDlivFTdDyDPOLiDxuloMwI8A9U18XRdR1UjsJfE_vThM&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,156 ,4.7  ,1 558 ,700,шик волосогон от засоров,2024-01-13,Pg1_30,True,1,30,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-c/6576331608.jpg,872527266,Щётка-ёршик для прочистки труб от волос и засоров в раковинах и ваннах,https://www.ozon.ru/product/shchetka-ershik-dlya-prochistki-trub-ot-volos-i-zasorov-v-rakovinah-i-vannah-872527266/?asb=PLJ0cmNp7PfsPDjvsPlst6IEzqN%252BkrLYojQlFGrIr6E%253D&asb2=HPiKb4Pnzy00c45X_wL6A0HqCjTH2SzJG6mR_hSuvQ2nBtsZ4ZmKTvA69qJ1ZNiu&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,137 ,4.7  ,3 223,545,шик волосогон от засоров,2024-01-13,Pg1_31,False,1,31,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-0/6870440304.jpg,1298434843,"Волосогон от засоров, ершик для прочистки труб, щетка для прочистки засоров в ванной комнате, раковине, душевой. Ершик для кальяна, улавливатель волос, вантуз для раковины",https://www.ozon.ru/product/volosogon-ot-zasorov-ershik-dlya-prochistki-trub-shchetka-dlya-prochistki-zasorov-v-vannoy-komnate-1298434843/?asb=aBHtxlPciuT1h94wz9xKMhXKx6OG5jdtMix9sVluH3A4ZInryXG44cPrrtGTS601&asb2=CmjrT4FfKkgWebdItL3vOpMT-OI1NL0eAPJyeU6Wp59nAwjvfov_GFe3HgcpHmVwU3YaF9jGIfIUrNulZZvqpg5QYz5BgGjzTT4lzEOor2Ncv96TfGtsI7x7k6Ylrg-zwE3AYL_7EY9JsgzwqaRZaw6Si-VlNI-3YAMfT2HNmX8&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,166 ,4.8  ,171,700,шик волосогон от засоров,2024-01-13,Pg1_32,False,1,32,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-8/6609830660.jpg,223060354,"Средство для устранения засоров ""POSTIRON ACTIVE GRANULES"", для прочистки труб, от засора в трубах, в гранулах",https://www.ozon.ru/product/sredstvo-dlya-ustraneniya-zasorov-postiron-active-granules-dlya-prochistki-trub-ot-zasora-v-trubah-223060354/?asb=80ogDU5YzhoCvA4KrHKiVmNi4rnKre4btAlxc8TRwaRwoHuanLOK7Lg9PPjqPZL2&asb2=fn3fwMlFQq80SpFZum18yNBGlGldQlwfT1J7CO9Dbaiix4M9I2LlbX0S8_vgk6KTav5-xyeOwpW-CZQr-UfGLxrDgfaOtaXuCuHaTz5zIoXwIChyFw0WiaQWEASHkzbJESgGcvPgWJLxUBcbfhlNWRA0p_sDpH83Lc5CY_wE0Ng&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,215 ,4.8  ,582,266,шик волосогон от засоров,2024-01-13,Pg1_33,False,1,33,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-b/6276192299.jpg,812465998,"Гранулы для прочистки труб от засоров из волос Волосогон Expel, 2 саше по 50 г",https://www.ozon.ru/product/granuly-dlya-prochistki-trub-ot-zasorov-iz-volos-volosogon-expel-2-sashe-po-50-g-812465998/?asb=xSpdn38R5NMgEXIufsIr9Q4AePwlmSRdgYRUB1h5GR4%253D&asb2=KGBXKF3zDgUOVVeZt417vVOAJKs4pSEz275cE-gpZFwEVpMap00f9YsAI59s7Ac2oLz6cg1lwaD3ClDjZA_IA_LoS4gy4fLkCc2tFXgd53K6jx8-ALelVPhrNfUGvr52BjmUqg2_RjJiQXfnJth95Q&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,384 ,4.9  ,28 ,90,шик волосогон от засоров,2024-01-13,Pg1_34,False,1,34,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-h/6671663981.jpg,627561385,"Волосогон от засоров, ершик для прочистки труб, щетка для прочистки засоров в ванной комнате, раковине, душевой. Ершик для кальяна, улавливатель волос, вантуз для раковины",https://www.ozon.ru/product/volosogon-ot-zasorov-ershik-dlya-prochistki-trub-shchetka-dlya-prochistki-zasorov-v-vannoy-komnate-627561385/?asb=4%252FVQN0f9cZULNgymgFmwpavK7YdzpGVi9x4Y1dpuDmhbQkmmarXbVCTJWX4eeU5w&asb2=XwWJ78bSa5TGY49Ep1JkXh36fN4YLodqN0zL_ZI7ORbbZn5sWPg_YfOA4c2ezYYwzgDZytVHq6Um5NyJpCKi9PedVt4ruw3daDYH3xhVcb_V82QEY_InSSSZDIF2dmdnRWcS8_VPZnNN5ZdIjak87LRELiQ7HJxgKsNceOqKfY4&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,166 ,4.7  ,18 821,700,шик волосогон от засоров,2024-01-13,Pg1_35,False,1,35,Послезавтра
https://cdn1.ozone.ru/s3/multimedia-f/6561423543.jpg,422509160,"Средство для прочистки труб от засоров волос (волосогон), пищевых отходов в гранулах Биосептик-Z turbo, 3 шт. по 60 г",https://www.ozon.ru/product/sredstvo-dlya-prochistki-trub-ot-zasorov-volos-volosogon-pishchevyh-othodov-v-granulah-bioseptik-z-422509160/?asb=foL1t2hm09Le0%252FDqazcUQ087Fsobub%252F8f5SfSUmS73wFmJIA7b2Zec66dkaN9sew&asb2=Bwon5aZdA1px3E_SnS6BevVfQMLZ1B9j1BHM6axSX3PEzt0xq264F47TKpaMLrrvcGikUoSbp8RJi0e-l42h34A35Mk90ltj-R_bdaxOkls5aDrEbMVSK0uzudl4aCoHgYS7If3YhlhE-lMRz4f8AmT6rfk2lI17z_z9gyrE9r4&avtc=1&avte=2&avts=1705159096&keywords=%D1%88%D0%B8%D0%BA+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B3%D0%BE%D0%BD+%D0%BE%D1%82+%D0%B7%D0%B0%D1%81%D0%BE%D1%80%D0%BE%D0%B2,294 ,4.8  ,334,32,шик волосогон от засоров,2024-01-13,Pg1_36,False,1,36,Послезавтра
